-147.976 280 66.1624 
-148.12 280 65.0833 
-148.233 280 64.2336 
-148.389 280 63.0531 
-148.496 280 62.2379 
-148.626 280 61.2404 
-148.777 280 60.0765 
-148.939 280 58.8183 
-149.045 280 57.9872 
-149.204 280 56.7337 
-149.317 280 55.8354 
-149.457 280 54.706 
-149.556 280 53.9001 
-149.663 280 53.0078 
-149.803 280 51.8176 
-149.917 280 50.8401 
-150.074 280 49.448 
-150.175 280 48.5432 
-150.32 280 47.2042 
-150.449 280 46.0019 
-150.558 280 44.9566 
-150.651 280 44.059 
-150.759 280 42.9865 
-150.901 280 41.5559 
-151 280 40.556 
-151.129 280 39.2463 
-151.26 280 37.9263 
-151.359 280 36.9271 
-151.489 280 35.6157 
-151.585 280 34.6437 
-151.669 280 33.7954 
-151.771 280 32.7574 
-151.889 280 31.5694 
-151.974 280 30.7082 
-152.058 280 29.857 
-152.153 280 28.9004 
-152.243 280 27.9896 
-152.337 280 27.0386 
-152.452 280 25.8719 
-152.524 280 25.1476 
-152.613 280 24.2538 
-152.712 280 23.2483 
-152.79 280 22.4574 
-152.871 280 21.6469 
-152.962 280 20.7216 
-153.037 280 19.9363 
-153.123 280 18.9962 
-153.206 280 18.0432 
-153.269 280 17.3083 
-153.347 280 16.3388 
-153.406 280 15.5879 
-153.471 280 14.722 
-153.532 280 13.874 
-153.602 280 12.8569 
-153.659 280 11.9846 
-153.731 280 10.829 
-153.777 280 10.0675 
-153.84 280 8.95877 
-153.888 280 8.08819 
-153.948 280 6.89667 
-153.987 280 6.11071 
-154.033 280 5.11967 
-154.084 280 3.94142 
-154.122 280 3.02991 
-154.169 280 1.8114 
-154.212 280 0.603004 
-154.243 280 -0.29797 
-154.282 280 -1.53738 
-154.319 280 -2.83298 
-154.339 280 -3.60874 
-154.361 280 -4.47795 
-154.382 280 -5.34632 
-154.411 280 -6.70159 
-154.428 280 -7.61628 
-154.452 280 -8.98919 
-154.467 280 -10.0126 
-154.485 280 -11.3507 
-154.496 280 -12.3327 
-154.51 280 -13.7073 
-154.518 280 -14.7151 
-154.528 280 -15.9713 
-154.538 280 -17.35 
-154.544 280 -18.3376 
-154.551 280 -19.5167 
-154.557 280 -20.9423 
-154.562 280 -22.1299 
-154.565 280 -23.0867 
-154.568 280 -24.2185 
-154.571 280 -25.6996 
-154.573 280 -26.8535 
-154.573 280 -28.3752 
-154.573 280 -29.5815 
-154.572 280 -31.1062 
-154.571 280 -32.2351 
-154.571 280 -33.7569 
-154.571 280 -34.8108 
-154.571 280 -36.0608 
-154.571 280 -37.6111 
-154.571 280 -38.7762 
-154.571 280 -40.043 
-154.571 280 -41.0208 
-154.571 280 -42.1525 
-154.571 280 -43.5968 
-154.571 280 -44.8339 
-154.571 280 -45.9576 
-154.571 280 -46.9763 
-154.572 280 -47.8866 
-154.573 280 -48.9457 
-154.576 280 -50.4613 
-154.58 280 -51.9532 
-154.583 280 -53.0665 
-154.586 280 -54.4725 
-154.589 280 -55.5455 
-154.591 280 -56.5804 
-154.595 280 -57.9791 
-154.597 280 -59.0302 
-154.6 280 -59.9189 
-154.602 280 -60.7789 
-154.604 280 -61.7294 
-154.607 280 -63.0624 
-154.611 280 -63.9869 
-154.619 280 -65.3003 
-154.625 280 -66.225 
-154.637 280 -67.5569 
-154.648 280 -68.5658 
-154.668 280 -70.1486 
-154.686 280 -71.4677 
-154.702 280 -72.465 
-154.718 280 -73.4674 
-154.746 280 -74.9842 
-154.763 280 -75.8584 
-154.784 280 -76.871 
-154.815 280 -78.2675 
-154.839 280 -79.3063 
-154.867 280 -80.4275 
-154.893 280 -81.4488 
-154.926 280 -82.6948 
-154.966 280 -84.1113 
-154.999 280 -85.2446 
-155.034 280 -86.3993 
-155.077 280 -87.7525 
-155.119 280 -89.0403 
-155.161 280 -90.3043 
-155.212 280 -91.8113 
-155.251 280 -92.9244 
-155.304 280 -94.4307 
-155.35 280 -95.7349 
-155.408 280 -97.3498 
-155.447 280 -98.4333 
-155.493 280 -99.7226 
-155.537 280 -100.97 
-155.583 280 -102.264 
-155.621 280 -103.324 
-155.66 280 -104.414 
-155.71 280 -105.814 
-155.748 280 -106.866 
-155.799 280 -108.303 
-155.832 280 -109.237 
-155.88 280 -110.568 
-155.914 280 -111.531 
-155.957 280 -112.74 
-156.001 280 -113.968 
-156.034 280 -114.881 
-156.073 280 -115.989 
-156.113 280 -117.113 
-156.146 280 -118.019 
-156.186 280 -119.166 
-156.228 280 -120.326 
-156.257 280 -121.152 
-156.291 280 -122.084 
-156.325 280 -123.045 
-156.359 280 -123.99 
-156.397 280 -124.994 
-156.431 280 -125.914 
-156.465 280 -126.794 
-156.51 280 -127.92 
-156.546 280 -128.818 
-156.588 280 -129.872 
-156.625 280 -130.751 
-156.668 280 -131.78 
-156.714 280 -132.876 
-156.759 280 -133.918 
-156.804 280 -134.954 
-156.857 280 -136.144 
-156.896 280 -137.015 
-156.955 280 -138.299 
-156.996 280 -139.202 
-157.046 280 -140.279 
-157.106 280 -141.557 
-157.152 280 -142.527 
-157.215 280 -143.858 
-157.252 280 -144.653 
-157.295 280 -145.572 
-157.352 280 -146.769 
-157.405 280 -147.908 
-157.443 280 -148.708 
-157.484 280 -149.581 
-157.537 280 -150.707 
-157.575 280 -151.518 
-157.618 280 -152.435 
-157.657 280 -153.248 
-157.706 280 -154.302 
-157.742 280 -155.056 
-157.785 280 -155.965 
-157.828 280 -156.893 
-157.873 280 -157.854 
-157.918 280 -158.801 
-157.95 280 -159.475 
-157.989 280 -160.318 
-158.022 280 -161.002 
-158.055 280 -161.72 
-158.088 280 -162.407 
-158.125 280 -163.194 
-158.151 280 -163.753 
-158.176 280 -164.271 
-158.212 280 -165.038 
-158.235 280 -165.637 
-158.256 280 -166.424 
-158.267 280 -166.971 
-158.275 280 -167.786 
-158.276 280 -168.417 
-158.278 280 -169.29 
-158.28 280 -170.036 
-158.281 280 -170.573 
-158.282 280 -171.182 
-158.283 280 -171.929 
-158.284 280 -172.404 
-158.285 280 -172.987 
-158.286 280 -173.435 
-158.287 280 -173.84 
-158.288 280 -174.321 
-158.289 280 -174.832 
-158.29 280 -175.308 
-158.291 280 -175.794 
-158.292 280 -176.308 
-158.287 280 -176.668 
-158.276 280 -177.052 
-158.249 280 -177.62 
-158.211 280 -178.171 
-158.174 280 -178.612 
-158.129 280 -179.069 
-158.077 280 -179.534 
-158.006 280 -180.075 
-157.905 280 -180.748 
-157.844 280 -181.129 
-157.765 280 -181.584 
-157.684 280 -182.019 
-157.607 280 -182.414 
-157.502 280 -182.917 
-157.335 280 -183.657 
-157.242 280 -184.064 
-157.128 280 -184.57 
-156.999 280 -185.138 
-156.92 280 -185.488 
-156.829 280 -185.889 
-156.715 280 -186.393 
-156.607 280 -186.869 
-156.529 280 -187.215 
-156.441 280 -187.603 
-156.344 280 -188.031 
-156.266 280 -188.373 
-156.183 280 -188.742 
-156.113 280 -189.05 
-156.032 280 -189.408 
-155.947 280 -189.781 
-155.896 280 -190.009 
-155.848 280 -190.22 
-155.792 280 -190.467 
-155.739 280 -190.702 
-155.687 280 -190.928 
-155.639 280 -191.111 
-155.59 280 -191.272 
-155.52 280 -191.477 
-155.425 280 -191.717 
-155.341 280 -191.913 
-155.251 280 -192.105 
-155.134 280 -192.335 
-155.015 280 -192.55 
-154.858 280 -192.812 
-154.744 280 -192.995 
-154.554 280 -193.274 
-154.414 280 -193.471 
-154.227 280 -193.718 
-154.004 280 -193.994 
-153.836 280 -194.194 
-153.615 280 -194.44 
-153.37 280 -194.699 
-153.179 280 -194.893 
-152.98 280 -195.087 
-152.766 280 -195.288 
-152.51 280 -195.518 
-152.27 280 -195.725 
-151.954 280 -195.985 
-151.724 280 -196.169 
-151.376 280 -196.435 
-151.114 280 -196.629 
-150.805 280 -196.85 
-150.515 280 -197.051 
-150.115 280 -197.317 
-149.7 280 -197.583 
-149.391 280 -197.776 
-148.992 280 -198.017 
-148.608 280 -198.241 
-148.152 280 -198.499 
-147.788 280 -198.7 
-147.296 280 -198.962 
-146.923 280 -199.156 
-146.391 280 -199.424 
-146.027 280 -199.603 
-145.48 280 -199.865 
-145.08 280 -200.052 
-144.52 280 -200.306 
-144.105 280 -200.491 
-143.579 280 -200.72 
-143.136 280 -200.908 
-142.509 280 -201.168 
-142.056 280 -201.352 
-141.484 280 -201.579 
-140.968 280 -201.78 
-140.369 280 -202.007 
-139.697 280 -202.256 
-139.2 280 -202.437 
-138.568 280 -202.661 
-138.003 280 -202.857 
-137.333 280 -203.082 
-136.753 280 -203.273 
-136.111 280 -203.479 
-135.542 280 -203.658 
-134.867 280 -203.865 
-134.081 280 -204.099 
-133.505 280 -204.267 
-132.678 280 -204.501 
-132.116 280 -204.657 
-131.395 280 -204.853 
-130.541 280 -205.079 
-129.852 280 -205.256 
-129.157 280 -205.432 
-128.271 280 -205.65 
-127.588 280 -205.814 
-126.641 280 -206.036 
-126.038 280 -206.175 
-125.263 280 -206.349 
-124.5 280 -206.517 
-123.564 280 -206.718 
-122.789 280 -206.881 
-122.147 280 -207.014 
-121.379 280 -207.169 
-120.539 280 -207.335 
-119.449 280 -207.545 
-118.791 280 -207.67 
-118.031 280 -207.811 
-116.956 280 -208.005 
-115.91 280 -208.189 
-115.243 280 -208.305 
-114.494 280 -208.432 
-113.406 280 -208.614 
-112.304 280 -208.795 
-111.134 280 -208.983 
-110.345 280 -209.109 
-109.477 280 -209.245 
-108.312 280 -209.424 
-107.317 280 -209.575 
-106.14 280 -209.75 
-105.228 280 -209.884 
-103.986 280 -210.063 
-102.959 280 -210.209 
-102.036 280 -210.339 
-101.034 280 -210.478 
-99.8293 280 -210.642 
-98.6134 280 -210.804 
-97.7878 280 -210.914 
-96.4958 280 -211.082 
-95.5384 280 -211.205 
-94.2221 280 -211.372 
-92.9903 280 -211.526 
-92.0603 280 -211.641 
-90.6524 280 -211.814 
-89.699 280 -211.931 
-88.1882 280 -212.115 
-87.2298 280 -212.232 
-85.784 280 -212.407 
-84.7529 280 -212.532 
-83.2135 280 -212.717 
-82.1365 280 -212.846 
-80.8114 280 -213.005 
-79.6703 280 -213.142 
-78.3947 280 -213.295 
-77.4366 280 -213.409 
-76.4825 280 -213.524 
-75.3349 280 -213.661 
-74.1374 280 -213.805 
-73.0004 280 -213.941 
-71.8417 280 -214.08 
-70.7168 280 -214.215 
-69.7903 280 -214.326 
-68.8272 280 -214.441 
-68.0739 280 -214.532 
-66.7379 280 -214.692 
-65.5908 280 -214.829 
-64.8283 280 -214.921 
-64.0404 280 -215.015 
-63.0374 280 -215.135 
-62.013 280 -215.258 
-61.1739 280 -215.359 
-60.1993 280 -215.476 
-59.445 280 -215.566 
-58.5086 280 -215.678 
-57.7326 280 -215.771 
-57.0814 280 -215.849 
-56.5039 280 -215.919 
-55.8548 280 -215.997 
-54.974 280 -216.102 
-54.4315 280 -216.167 
-53.8949 280 -216.231 
-53.3058 280 -216.302 
-52.5483 280 -216.393 
-51.9974 280 -216.459 
-51.3174 280 -216.54 
-50.5422 280 -216.633 
-50.0195 280 -216.696 
-49.4982 280 -216.758 
-48.8255 280 -216.839 
-48.1607 280 -216.919 
-47.7208 280 -216.972 
-47.2756 280 -217.025 
-46.6882 280 -217.095 
-46.2843 280 -217.144 
-45.8217 280 -217.199 
-45.3937 280 -217.251 
-44.9042 280 -217.309 
-44.5394 280 -217.353 
-44.126 280 -217.402 
-43.6529 280 -217.459 
-43.3209 280 -217.499 
-42.8596 280 -217.554 
-42.5444 280 -217.592 
-42.242 280 -217.628 
-41.979 280 -217.66 
-41.7301 280 -217.69 
-41.4919 280 -217.718 
-41.2351 280 -217.749 
-40.9294 280 -217.786 
-40.7171 280 -217.811 
-40.5227 280 -217.834 
-40.3143 280 -217.859 
-40.0942 280 -217.886 
-39.9093 280 -217.908 
-39.7427 280 -217.928 
-39.5572 280 -217.95 
-39.4456 280 -217.964 
-39.2972 280 -217.981 
-39.2011 280 -217.993 
-39.1106 280 -218.004 
-39.0332 280 -218.013 
-38.9544 280 -218.022 
-38.9083 280 -218.028 
-38.8755 280 -218.032 
-38.8586 280 -218.034 
-38.8593 280 -218.034 
-38.8463 280 -218.035 
-38.8524 280 -218.035 
-38.8442 280 -218.036 
-38.8492 280 -218.035 
-38.8393 280 -218.036 
-38.8522 280 -218.035 
-38.84 280 -218.036 
-38.8432 280 -218.036 
-38.8283 280 -218.038 
-38.8347 280 -218.037 
-38.8293 280 -218.037 
-38.8347 280 -218.037 
-38.8227 280 -218.038 
-38.827 280 -218.038 
-38.8143 280 -218.039 
-38.8165 280 -218.039 
-38.801 280 -218.041 
-38.8048 280 -218.04 
-38.7901 280 -218.042 
-38.7917 280 -218.042 
-38.7684 280 -218.045 
-38.7641 280 -218.045 
-38.7719 280 -218.044 
-38.7599 280 -218.046 
-38.7628 280 -218.045 
-38.7536 280 -218.046 
-38.7588 280 -218.046 
-38.75 280 -218.047 
-38.7585 280 -218.046 
-38.7521 280 -218.047 
-38.7586 280 -218.046 
-38.7534 280 -218.046 
-38.7627 280 -218.045 
-38.7578 280 -218.046 
-38.7663 280 -218.045 
-38.7626 280 -218.045 
-38.7706 280 -218.044 
-38.7673 280 -218.045 
-38.7769 280 -218.044 
-38.775 280 -218.044 
-38.784 280 -218.043 
-38.7813 280 -218.043 
-38.7903 280 -218.042 
-38.7861 280 -218.043 
-38.7931 280 -218.042 
-38.7878 280 -218.042 
-38.7961 280 -218.041 
-38.7932 280 -218.042 
-38.8023 280 -218.041 
-38.8002 280 -218.041 
-38.8081 280 -218.04 
-38.806 280 -218.04 
-38.8145 280 -218.039 
-38.8117 280 -218.039 
-38.8209 280 -218.038 
-38.8197 280 -218.039 
-38.8288 280 -218.037 
-38.8279 280 -218.038 
-38.8363 280 -218.037 
-38.8336 280 -218.037 
-38.8411 280 -218.036 
-38.8389 280 -218.036 
-38.8459 280 -218.035 
-38.8436 280 -218.036 
-38.8506 280 -218.035 
-38.8452 280 -218.035 
-38.8502 280 -218.035 
-38.8444 280 -218.036 
-38.851 280 -218.035 
-38.8451 280 -218.036 
-38.8532 280 -218.035 
-38.8476 280 -218.035 
-38.8625 280 -218.033 
-38.8604 280 -218.034 
-38.8734 280 -218.032 
-38.8703 280 -218.032 
-38.8787 280 -218.031 
-38.8627 280 -218.033 
-38.8652 280 -218.033 
-38.8392 280 -218.036 
-38.7977 280 -218.04 
-38.766 280 -218.042 
-38.712 280 -218.045 
-38.6208 280 -218.05 
-38.5641 280 -218.052 
-38.4842 280 -218.056 
-38.3676 280 -218.061 
-38.2664 280 -218.065 
-38.1366 280 -218.07 
-37.9695 280 -218.076 
-37.8549 280 -218.08 
-37.6603 280 -218.087 
-37.4631 280 -218.094 
-37.2451 280 -218.101 
-37.1024 280 -218.106 
-36.9263 280 -218.111 
-36.7466 280 -218.117 
-36.4571 280 -218.126 
-36.2818 280 -218.132 
-35.9758 280 -218.141 
-35.7947 280 -218.146 
-35.4621 280 -218.156 
-35.2523 280 -218.162 
-34.9742 280 -218.171 
-34.6363 280 -218.18 
-34.3838 280 -218.188 
-34.0862 280 -218.196 
-33.7089 280 -218.207 
-33.3969 280 -218.215 
-33.0868 280 -218.224 
-32.7136 280 -218.234 
-32.3745 280 -218.244 
-31.9741 280 -218.255 
-31.5193 280 -218.267 
-31.2014 280 -218.276 
-30.7826 280 -218.287 
-30.4782 280 -218.295 
-30.1109 280 -218.305 
-29.7314 280 -218.316 
-29.2469 280 -218.328 
-28.7797 280 -218.341 
-28.3114 280 -218.353 
-27.8762 280 -218.365 
-27.3146 280 -218.379 
-26.8623 280 -218.391 
-26.3309 280 -218.405 
-25.8196 280 -218.419 
-25.1988 280 -218.435 
-24.7365 280 -218.447 
-24.0889 280 -218.463 
-23.3257 280 -218.483 
-22.8959 280 -218.494 
-22.2049 280 -218.512 
-21.6983 280 -218.525 
-20.9076 280 -218.545 
-20.3666 280 -218.559 
-19.8655 280 -218.571 
-19.1155 280 -218.59 
-18.5597 280 -218.604 
-17.9788 280 -218.619 
-17.1791 280 -218.639 
-16.3661 280 -218.66 
-15.779 280 -218.674 
-15.083 280 -218.692 
-14.409 280 -218.709 
-13.6861 280 -218.727 
-12.9154 280 -218.746 
-12.1475 280 -218.765 
-11.273 280 -218.787 
-10.595 280 -218.804 
-9.65909 280 -218.827 
-8.66583 280 -218.851 
-8.0673 280 -218.866 
-7.36806 280 -218.884 
-6.47683 280 -218.906 
-5.62048 280 -218.927 
-4.84415 280 -218.946 
-4.01731 280 -218.966 
-3.01525 280 -218.991 
-2.27338 280 -219.009 
-1.31264 280 -219.032 
-0.260419 280 -219.058 
0.537022 280 -219.078 
1.59487 280 -219.103 
2.38318 280 -219.123 
3.25386 280 -219.144 
4.2477 280 -219.168 
5.35537 280 -219.195 
6.44517 280 -219.221 
7.17904 280 -219.239 
8.02737 280 -219.26 
9.2175 280 -219.289 
10.1251 280 -219.311 
11.0461 280 -219.333 
11.8823 280 -219.353 
12.8866 280 -219.378 
14.0762 280 -219.406 
15.0086 280 -219.429 
15.9699 280 -219.452 
16.9624 280 -219.476 
18.2702 280 -219.507 
19.2604 280 -219.531 
20.3148 280 -219.557 
21.2388 280 -219.579 
22.547 280 -219.61 
23.8884 280 -219.642 
25.0528 280 -219.67 
26.0765 280 -219.695 
27.4979 280 -219.729 
28.4589 280 -219.752 
29.9282 280 -219.787 
30.8093 280 -219.808 
31.7564 280 -219.83 
32.9446 280 -219.858 
34.3469 280 -219.889 
35.3758 280 -219.911 
36.7448 280 -219.942 
38.0629 280 -219.971 
39.3996 280 -220 
40.7335 280 -220.03 
41.6124 280 -220.049 
42.5879 280 -220.071 
43.8109 280 -220.098 
44.823 280 -220.12 
45.8222 280 -220.142 
46.8906 280 -220.164 
48.0274 280 -220.186 
49.1031 280 -220.206 
50.188 280 -220.224 
51.3321 280 -220.242 
52.4185 280 -220.26 
53.5501 280 -220.277 
54.6477 280 -220.295 
55.8453 280 -220.314 
56.9838 280 -220.332 
57.8231 280 -220.344 
58.8952 280 -220.358 
59.7775 280 -220.369 
60.9993 280 -220.383 
62.2052 280 -220.394 
63.1219 280 -220.402 
64.096 280 -220.41 
65.3855 280 -220.418 
66.3775 280 -220.423 
67.5077 280 -220.429 
68.5915 280 -220.435 
69.7791 280 -220.442 
70.7187 280 -220.447 
71.774 280 -220.452 
72.9052 280 -220.459 
73.7673 280 -220.463 
75.0291 280 -220.47 
76.2713 280 -220.473 
77.0745 280 -220.473 
77.9562 280 -220.472 
79.2813 280 -220.466 
80.1034 280 -220.461 
81.192 280 -220.452 
82.4206 280 -220.439 
83.7789 280 -220.42 
84.5962 280 -220.408 
85.6128 280 -220.391 
86.9599 280 -220.365 
87.8169 280 -220.349 
89.18 280 -220.323 
90.0025 280 -220.307 
91.0329 280 -220.287 
91.8276 280 -220.272 
92.6276 280 -220.256 
93.5824 280 -220.238 
94.6857 280 -220.217 
95.3725 280 -220.204 
96.1032 280 -220.19 
97.1915 280 -220.169 
97.966 280 -220.151 
99.0288 280 -220.122 
99.7418 280 -220.101 
100.877 280 -220.062 
101.682 280 -220.032 
102.802 280 -219.985 
103.91 280 -219.934 
104.746 280 -219.894 
105.896 280 -219.833 
107.167 280 -219.761 
107.946 280 -219.715 
109.144 280 -219.64 
109.942 280 -219.59 
111.235 280 -219.509 
111.982 280 -219.462 
112.918 280 -219.403 
113.832 280 -219.346 
114.641 280 -219.295 
115.698 280 -219.229 
116.389 280 -219.185 
117.332 280 -219.121 
118.246 280 -219.055 
119.148 280 -218.984 
119.85 280 -218.927 
120.735 280 -218.851 
121.873 280 -218.747 
123.008 280 -218.638 
124.048 280 -218.532 
124.863 280 -218.447 
125.783 280 -218.347 
126.748 280 -218.237 
128.157 280 -218.07 
128.92 280 -217.978 
129.772 280 -217.871 
130.822 280 -217.736 
131.955 280 -217.585 
132.76 280 -217.478 
133.923 280 -217.323 
134.762 280 -217.212 
135.888 280 -217.062 
136.653 280 -216.961 
137.722 280 -216.818 
138.8 280 -216.675 
139.582 280 -216.567 
140.692 280 -216.406 
141.42 280 -216.297 
142.303 280 -216.16 
143.432 280 -215.977 
144.372 280 -215.819 
145.184 280 -215.68 
146.315 280 -215.478 
147.156 280 -215.325 
148.3 280 -215.116 
149.012 280 -214.985 
149.815 280 -214.839 
150.914 280 -214.638 
151.678 280 -214.498 
152.764 280 -214.3 
153.438 280 -214.177 
154.255 280 -214.028 
155.186 280 -213.857 
156.038 280 -213.694 
156.706 280 -213.562 
157.516 280 -213.394 
158.492 280 -213.183 
159.212 280 -213.023 
159.947 280 -212.854 
160.633 280 -212.696 
161.518 280 -212.493 
162.412 280 -212.287 
163.237 280 -212.097 
163.815 280 -211.965 
164.725 280 -211.755 
165.367 280 -211.608 
166.227 280 -211.41 
166.767 280 -211.286 
167.588 280 -211.097 
168.177 280 -210.961 
168.884 280 -210.799 
169.433 280 -210.673 
169.965 280 -210.55 
170.713 280 -210.378 
171.248 280 -210.255 
171.774 280 -210.134 
172.43 280 -209.984 
173.039 280 -209.844 
173.486 280 -209.741 
174.072 280 -209.606 
174.474 280 -209.514 
174.892 280 -209.417 
175.428 280 -209.294 
175.923 280 -209.181 
176.469 280 -209.055 
176.768 280 -208.986 
177.092 280 -208.912 
177.534 280 -208.81 
177.863 280 -208.734 
178.124 280 -208.674 
178.421 280 -208.606 
178.78 280 -208.524 
179.038 280 -208.464 
179.382 280 -208.385 
179.576 280 -208.341 
179.843 280 -208.279 
180.092 280 -208.222 
180.257 280 -208.184 
180.448 280 -208.14 
180.628 280 -208.099 
180.774 280 -208.058 
180.969 280 -207.989 
181.098 280 -207.938 
181.263 280 -207.864 
181.408 280 -207.793 
181.589 280 -207.694 
181.776 280 -207.581 
181.905 280 -207.499 
182.125 280 -207.345 
182.316 280 -207.202 
182.503 280 -207.053 
182.679 280 -206.905 
182.903 280 -206.705 
183.066 280 -206.553 
183.296 280 -206.327 
183.516 280 -206.101 
183.736 280 -205.863 
183.967 280 -205.602 
184.203 280 -205.322 
184.36 280 -205.13 
184.592 280 -204.83 
184.763 280 -204.603 
184.915 280 -204.393 
185.153 280 -204.049 
185.324 280 -203.796 
185.555 280 -203.437 
185.724 280 -203.167 
185.973 280 -202.751 
186.132 280 -202.478 
186.334 280 -202.12 
186.542 280 -201.739 
186.768 280 -201.31 
186.978 280 -200.899 
187.167 280 -200.519 
187.367 280 -200.105 
187.573 280 -199.665 
187.809 280 -199.145 
188.056 280 -198.584 
188.204 280 -198.239 
188.394 280 -197.79 
188.572 280 -197.356 
188.767 280 -196.871 
188.972 280 -196.347 
189.171 280 -195.827 
189.349 280 -195.352 
189.597 280 -194.672 
189.748 280 -194.25 
189.942 280 -193.696 
190.173 280 -193.021 
190.338 280 -192.53 
190.538 280 -191.92 
190.731 280 -191.32 
190.934 280 -190.677 
191.112 280 -190.103 
191.343 280 -189.357 
191.485 280 -188.899 
191.655 280 -188.352 
191.785 280 -187.931 
191.939 280 -187.433 
192.063 280 -187.033 
192.218 280 -186.533 
192.388 280 -185.983 
192.503 280 -185.612 
192.679 280 -185.047 
192.82 280 -184.591 
192.982 280 -184.069 
193.076 280 -183.765 
193.225 280 -183.282 
193.315 280 -182.993 
193.444 280 -182.575 
193.527 280 -182.308 
193.638 280 -181.949 
193.719 280 -181.681 
193.818 280 -181.338 
193.931 280 -180.93 
